T(C),T(K),atFe,atNi,atCr,atAl,atCu,SFE_Fe,SFE_Ni,SFE_Cr,SFE_Al,SFE_Cu,SFE_FeNi,SFE_FeCr,SFE_FeAl,SFE_CrNi,GChemical,dgMagnetic,SFE_mg,dGTotal,SFE,SMix,SFE_class
527,800,21.25,21.25,15,21.25,21.25,15.13924076,25.78080075,-26.42202881,85.51680248,9.557760278,5.598678163,3.952008115,8.88915093,19.11194426,2485.99912,0.011894859,0.000703952,2486.011015,163.1250609,1.601059295,High
527,800,21,21,16,21,21,14.96113204,25.47749721,-28.1834974,84.51072245,9.445316039,5.467719462,4.165881495,8.68122477,19.97743997,2441.712728,0.017158831,0.00101548,2441.729887,160.5044515,1.604157143,High
527,800,20.75,20.75,17,20.75,20.75,14.78302333,25.17419367,-29.94496599,83.50464242,9.3328718,5.338310569,4.373555647,8.475759274,20.79612663,2396.598407,0.024118596,0.001427367,2396.622525,157.8349447,1.606510533,High
527,800,20.5,20.5,18,20.5,20.5,14.60491462,24.87089013,-31.70643458,82.4985624,9.220427562,5.210451483,4.575030571,8.272754443,21.56875779,2350.66889,0.033141838,0.001961373,2350.702031,155.1173158,1.608154863,High
527,800,20.25,20.25,19,20.25,20.25,14.4268059,24.5675866,-33.46790316,81.49248237,9.107983323,5.084142204,4.770306266,8.072210277,22.29608701,2303.93691,0.044640347,0.002641868,2303.98155,152.3523426,1.609121397,High
527,800,20,20,20,20,20,14.24869719,24.26428306,-35.22937175,80.48640234,8.995539085,4.959382732,4.959382732,7.874126775,22.97886787,2256.4152,0.059070667,0.003495872,2256.474271,149.5408059,1.609437912,High
527,800,19.75,19.75,21,19.75,19.75,14.07058847,23.96097952,-36.99084034,79.48032231,8.883094846,4.836173067,5.142259971,7.678503938,23.61785391,2208.116494,0.076934332,0.004553064,2208.193428,146.6834888,1.609129216,High
527,800,19.5,19.5,22,19.5,19.5,13.89247976,23.65767598,-38.75230893,78.47424228,8.770650608,4.71451321,5.31893798,7.485341766,24.2137987,2159.053525,0.0987777,0.005845781,2159.152302,143.7811771,1.608217563,High
527,800,19.25,19.25,23,19.25,19.25,13.71437104,23.35437244,-40.51377752,77.46816225,8.658206369,4.594403159,5.489416762,7.294640258,24.7674558,2109.239025,0.125191367,0.007408973,2109.364216,140.8346595,1.606723,High
527,800,19,19,24,19,19,13.53626233,23.0510689,-42.2752461,76.46208222,8.545762131,4.475842916,5.653696315,7.106399415,25.27957878,2058.685728,0.156809159,0.009280151,2058.842537,137.8447271,1.604663643,High
527,800,18.75,18.75,25,18.75,18.75,13.35815361,22.74776537,-44.03671469,75.45600219,8.433317892,4.35883248,5.811776639,6.920619236,25.75092119,2007.406367,0.194306711,0.0114993,2007.600674,134.8121732,1.602055915,High
527,800,18.5,18.5,26,18.5,18.5,13.1800449,22.44446183,-45.79818328,74.44992216,8.320873653,4.24337185,5.963657736,6.737299722,26.18223659,1955.413676,0.238399614,0.01410877,1955.652075,131.7377939,1.598914744,High
527,800,18.25,18.25,27,18.25,18.25,13.00193618,22.14115829,-47.55965187,73.44384213,8.208429415,4.129461028,6.109339603,6.556440873,26.57427855,1902.720386,0.289841162,0.017153141,1903.010227,128.6223874,1.595253724,High
527,800,18,18,28,18,18,12.82382747,21.83785475,-49.32112045,72.4377621,8.095985176,4.017100013,6.248822243,6.378042688,26.92780063,1849.339232,0.349419665,0.020679067,1849.688652,125.4667537,1.591085257,High
527,800,17.75,17.75,29,17.75,17.75,12.64571875,21.53455121,-51.08258904,71.43168207,7.983540938,3.906288805,6.382105654,6.202105168,27.24355639,1795.282946,0.417955371,0.024735091,1795.700902,122.271695,1.586420679,High
527,800,17.5,17.5,30,17.5,17.5,12.46761004,21.23124768,-52.84405763,70.42560205,7.871096699,3.797027404,6.509189836,6.028628312,27.52229939,1740.564263,0.496296974,0.02937144,1741.060559,119.0380152,1.581270355,High
527,800,17.25,17.25,31,17.25,17.25,12.28950132,20.92794414,-54.60552622,69.41952202,7.758652461,3.689315811,6.63007479,5.857612122,27.76478319,1685.195913,0.585317737,0.034639793,1685.781231,115.7665194,1.575643774,High
527,800,17,17,32,17,17,12.11139261,20.6246406,-56.3669948,68.41344199,7.646208222,3.583154024,6.744760516,5.689056595,27.97176135,1629.190632,0.685911218,0.040593034,1629.876543,112.4580141,1.569549623,High
527,800,16.75,16.75,33,16.75,16.75,11.93328389,20.32133706,-58.12846339,67.40736196,7.533763983,3.478542045,6.853247013,5.522961734,28.14398744,1572.561152,0.798986632,0.04728497,1573.360138,109.1133067,1.562995858,High
527,800,16.5,16.5,34,16.5,16.5,11.75517518,20.01803352,-59.88993198,66.40128193,7.421319745,3.375479872,6.955534282,5.359327537,28.28221501,1515.320206,0.925463837,0.05477004,1516.245669,105.7332051,1.555989756,High
527,800,16.25,16.25,35,16.25,16.25,11.57706646,19.71472998,-61.65140057,65.3952019,7.308875506,3.273967507,7.051622322,5.198154004,28.38719763,1457.480527,1.066267973,0.063102995,1458.546795,102.3185177,1.548537974,High
527,800,16,16,36,16,16,11.39895775,19.41142645,-63.41286915,64.38912187,7.196431268,3.174004949,7.141511134,5.039441136,28.45968886,1399.054848,1.222323749,0.07233856,1400.277172,98.87005282,1.540646586,High
527,800,15.75,15.75,37,15.75,15.75,11.22084903,19.10812291,-65.17433774,63.38304184,7.083987029,3.075592198,7.225200718,4.883188933,28.50044226,1340.055903,1.39454941,0.082531077,1341.450452,95.38861825,1.532321128,High
527,800,15.5,15.5,38,15.5,15.5,11.04274032,18.80481937,-66.93580633,62.37696181,6.971542791,2.978729254,7.302691073,4.729397395,28.51021139,1280.496425,1.58385038,0.093734132,1282.080275,91.8750212,1.52356663,High
527,800,15.25,15.25,39,15.25,15.25,10.8646316,18.50151583,-68.69727492,61.37088178,6.859098552,2.883416117,7.3739822,4.578066521,28.48974981,1220.389146,1.791112601,0.106000154,1222.180258,88.33006765,1.514387647,High
527,800,15,15,40,15,15,10.68652289,18.19821229,-70.4587435,60.36480175,6.746654314,2.789652787,7.439074098,4.429196311,28.43981108,1159.7468,2.017195588,0.119380012,1161.763996,84.75456204,1.504788284,High
627,900,23.75,23.75,5,23.75,23.75,22.97685571,30.57780512,-8.855575598,102.6053677,10.96331326,6.993504556,1.472316749,11.10374909,8.351224813,3146.077302,5.24E-06,3.10E-07,3146.077307,202.1885617,1.515494886,High
627,900,23.5,23.5,6,23.5,23.5,22.73499407,30.25593349,-10.62669072,101.5253112,10.84790996,6.847047785,1.748182413,10.87121628,9.862231312,3110.214116,2.14E-05,1.27E-06,3110.214137,200.066137,1.530084222,High
627,900,23.25,23.25,7,23.25,23.25,22.49313243,29.93406186,-12.39780584,100.4452547,10.73250666,6.702140821,2.017848849,10.64114414,11.32149253,3073.439592,6.46E-05,3.82E-06,3073.439656,197.88978,1.542892703,High
627,900,23,23,8,23,23,22.25127079,29.61219022,-14.16892096,99.36519818,10.61710337,6.558783663,2.281316057,10.41353266,12.72958026,3035.763392,0.000159579,9.44E-06,3035.763552,195.6600637,1.554160184,High
627,900,22.75,22.75,9,22.75,22.75,22.00940915,29.29031859,-15.94003608,98.28514168,10.50170007,6.416976313,2.538584036,10.18838185,14.0870663,2997.195178,0.000343262,2.03E-05,2997.195522,193.3775622,1.564065692,High
627,900,22.5,22.5,10,22.5,22.5,21.76754751,28.96844696,-17.7111512,97.20508518,10.38629677,6.276718771,2.789652787,9.9656917,15.39452247,2957.744613,0.000666744,3.95E-05,2957.745279,191.0428504,1.572747898,High
627,900,22.25,22.25,11,22.25,22.25,21.52568587,28.64657533,-19.48226632,96.12502867,10.27089347,6.138011035,3.034522309,9.745462217,16.65252056,2917.421356,0.001197507,7.09E-05,2917.422554,188.656504,1.580317318,High
627,900,22,22,12,22,22,21.28382423,28.32470369,-21.25338144,95.04497217,10.15549018,6.000853106,3.273192603,9.527693398,17.86163236,2876.235072,0.002021444,0.000119631,2876.237093,186.2190999,1.586864029,High
627,900,21.75,21.75,13,21.75,21.75,21.0419626,28.00283206,-23.02449656,93.96491567,10.04008688,5.865244984,3.505663669,9.312385244,19.02242969,2834.195421,0.003244751,0.000192028,2834.198666,183.7312163,1.5924628,High
627,900,21.5,21.5,14,21.5,21.5,20.80010096,27.68096043,-24.79561168,92.88485917,9.924683582,5.73118667,3.731935506,9.099537755,20.13548434,2791.312066,0.004995646,0.000295648,2791.317061,181.1934324,1.597176636,High
627,900,21.25,21.25,15,21.25,21.25,20.55823932,27.35908879,-26.5667268,91.80480267,9.809280285,5.598678163,3.952008115,8.88915093,21.20136812,2747.594667,0.007425902,0.000439474,2747.602093,178.6063291,1.601059295,High
627,900,21,21,16,21,21,20.31637768,27.03721716,-28.33784191,90.72474616,9.693876987,5.467719462,4.165881495,8.68122477,22.22065282,2703.052888,0.010712174,0.000633959,2703.0636,175.9704886,1.604157143,High
627,900,20.75,20.75,17,20.75,20.75,20.07451604,26.71534553,-30.10895703,89.64468966,9.57847369,5.338310569,4.373555647,8.475759274,23.19391024,2657.69639,0.015057121,0.000891098,2657.711447,173.2864947,1.606510533,High
627,900,20.5,20.5,18,20.5,20.5,19.8326544,26.3934739,-31.88007215,88.56463316,9.463070392,5.210451483,4.575030571,8.272754443,24.1217122,2611.534835,0.020690286,0.001224476,2611.555525,170.5549329,1.608154863,High
627,900,20.25,20.25,19,20.25,20.25,19.59079276,26.07160226,-33.65118727,87.48457666,9.347667095,5.084142204,4.770306266,8.072210277,25.00463048,2564.577884,0.027868749,0.001649305,2564.605753,167.77639,1.609121397,High
627,900,20,20,20,20,20,19.34893112,25.74973063,-35.42230239,86.40452016,9.232263798,4.959382732,4.959382732,7.874126775,25.84323689,2516.8352,0.036877526,0.002182455,2516.872078,164.9514549,1.609437912,High
627,900,19.75,19.75,21,19.75,19.75,19.10706948,25.427859,-37.19341751,85.32446365,9.1168605,4.836173067,5.142259971,7.678503938,26.63810324,2468.316445,0.048029724,0.002842456,2468.364474,162.0807178,1.609129216,High
627,900,19.5,19.5,22,19.5,19.5,18.86520784,25.10598736,-38.96453263,84.24440715,9.001457203,4.71451321,5.31893798,7.485341766,27.38980131,2419.03128,0.061666431,0.003649492,2419.092946,159.1647707,1.608217563,High
627,900,19.25,19.25,23,19.25,19.25,18.6233462,24.78411573,-40.73564775,83.16435065,8.886053905,4.594403159,5.489416762,7.294640258,28.09890292,2368.989367,0.078156352,0.004625385,2369.067523,156.2042072,1.606723,High
627,900,19,19,24,19,19,18.38148457,24.4622441,-42.50676287,82.08429415,8.770650608,4.475842916,5.653696315,7.106399415,28.76597986,2318.200368,0.097895182,0.005793552,2318.298263,153.1996226,1.604663643,High
627,900,18.75,18.75,25,18.75,18.75,18.13962293,24.14037247,-44.27787799,81.00423765,8.65524731,4.35883248,5.811776639,6.920619236,29.39160394,2266.673945,0.121304716,0.007178956,2266.79525,150.1516136,1.602055915,High
627,900,18.5,18.5,26,18.5,18.5,17.89776129,23.81850083,-46.04899311,79.92418114,8.539844013,4.24337185,5.963657736,6.737299722,29.97634696,2214.419761,0.148831693,0.008808035,2214.568592,147.0607785,1.598914744,High
627,900,18.25,18.25,27,18.25,18.25,17.65589965,23.4966292,-47.82010823,78.84412464,8.424440715,4.129461028,6.109339603,6.556440873,30.52078071,2161.447475,0.180946388,0.01070862,2161.628422,143.9277168,1.595253724,High
627,900,18,18,28,18,18,17.41403801,23.17475757,-49.59122335,77.76406814,8.309037418,4.017100013,6.248822243,6.378042688,31.025477,2107.766752,0.218140937,0.012909838,2107.984893,140.7530296,1.591085257,High
627,900,17.75,17.75,29,17.75,17.75,17.17217637,22.85288593,-51.36233847,76.68401164,8.19363412,3.906288805,6.382105654,6.202105168,31.49100764,2053.387252,0.260927414,0.015441992,2053.648179,137.5373188,1.586420679,High
627,900,17.5,17.5,30,17.5,17.5,16.93031473,22.5310143,-53.13345359,75.60395514,8.078230823,3.797027404,6.509189836,6.028628312,31.91794441,1998.318638,0.309835647,0.018336439,1998.628473,134.2811878,1.581270355,High
627,900,17.25,17.25,31,17.25,17.25,16.68845309,22.20914267,-54.90456871,74.52389863,7.962827525,3.689315811,6.63007479,5.857612122,32.30685913,1942.57057,0.3654108,0.021625442,1942.935981,130.9852405,1.575643774,High
627,900,17,17,32,17,17,16.44659145,21.88727104,-56.67568383,73.44384213,7.847424228,3.583154024,6.744760516,5.689056595,32.65832359,1886.152712,0.428210706,0.025342014,1886.580923,127.6500818,1.569549623,High
627,900,16.75,16.75,33,16.75,16.75,16.20472981,21.5653994,-58.44679895,72.36378563,7.73202093,3.478542045,6.853247013,5.522961734,32.97290959,1829.074725,0.498802964,0.029519747,1829.573528,124.276317,1.562995858,High
627,900,16.5,16.5,34,16.5,16.5,15.96286818,21.24352777,-60.21791407,71.28372913,7.616617633,3.375479872,6.955534282,5.359327537,33.25118894,1771.346271,0.577761809,0.034192625,1771.924032,120.8645519,1.555989756,High
627,900,16.25,16.25,35,16.25,16.25,15.72100654,20.92165614,-61.98902919,70.20367263,7.501214335,3.273967507,7.051622322,5.198154004,33.49373344,1712.977011,0.665664765,0.039394825,1713.642676,117.4153925,1.548537974,High
627,900,16,16,36,16,16,15.4791449,20.5997845,-63.76014431,69.12361612,7.385811038,3.174004949,7.141511134,5.039441136,33.70111488,1653.976608,0.763089072,0.04516051,1654.739697,113.9294449,1.540646586,High
627,900,15.75,15.75,37,15.75,15.75,15.23728326,20.27791287,-65.53125943,68.04355962,7.270407741,3.075592198,7.225200718,4.883188933,33.87390508,1594.354724,0.870607915,0.051523602,1595.225331,110.4073146,1.532321128,High
627,900,15.5,15.5,38,15.5,15.5,14.99542162,19.95604124,-67.30237455,66.96350312,7.155004443,2.978729254,7.302691073,4.729397395,34.01267582,1534.12102,0.988786452,0.058517547,1535.109806,106.849607,1.52356663,High
627,900,15.25,15.25,39,15.25,15.25,14.75355998,19.63416961,-69.07348967,65.88344662,7.039601146,2.883416117,7.3739822,4.578066521,34.11799892,1473.285158,1.118177647,0.066175071,1474.403335,103.2569265,1.514387647,High
627,900,15,15,40,15,15,14.51169834,19.31229797,-70.84460479,64.80339012,6.924197848,2.789652787,7.439074098,4.429196311,34.19044617,1411.8568,1.259317924,0.074527918,1413.116118,99.62987678,1.504788284,High
727,1000,23.75,23.75,5,23.75,23.75,29.03338351,32.34177412,-8.903808259,109.6331326,11.24442386,6.993504556,1.472316749,11.10374909,8.985744137,3411.628942,3.44E-06,2.03E-07,3411.628946,217.9042205,1.515494886,High
727,1000,23.5,23.5,6,23.5,23.5,28.72776894,32.00133439,-10.68456991,108.4790996,11.1260615,6.847047785,1.748182413,10.87121628,10.63272498,3375.209351,1.41E-05,8.33E-07,3375.209365,215.7488668,1.530084222,High
727,1000,23.25,23.25,7,23.25,23.25,28.42215438,31.66089466,-12.46533156,107.3250666,11.00769914,6.702140821,2.017848849,10.64114414,12.23055992,3337.922344,4.24E-05,2.51E-06,3337.922386,213.5421795,1.542892703,High
727,1000,23,23,8,23,23,28.11653982,31.32045493,-14.24609321,106.1710337,10.88933679,6.558783663,2.281316057,10.41353266,13.779639,3299.774512,0.0001047,6.20E-06,3299.774617,211.2845496,1.554160184,High
727,1000,22.75,22.75,9,22.75,22.75,27.81092525,30.98001521,-16.02685487,105.0170007,10.77097443,6.416976313,2.538584036,10.18838185,15.28035227,3260.772446,0.000225214,1.33E-05,3260.772672,208.9763685,1.564065692,High
727,1000,22.5,22.5,10,22.5,22.5,27.50531069,30.63957548,-17.80761652,103.8629677,10.65261207,6.276718771,2.789652787,9.9656917,16.73308976,3220.922738,0.000437451,2.59E-05,3220.923175,206.6180284,1.572747898,High
727,1000,22.25,22.25,11,22.25,22.25,27.19969613,30.29913575,-19.58837817,102.7089347,10.53424972,6.138011035,3.034522309,9.745462217,18.13824151,3180.231976,0.000785684,4.65E-05,3180.232761,204.2099217,1.580317318,High
727,1000,22,22,12,22,22,26.89408156,29.95869602,-21.36913982,101.5549018,10.41588736,6.000853106,3.273192603,9.527693398,19.49619757,3138.706752,0.001326269,7.85E-05,3138.708078,201.7524421,1.586864029,High
727,1000,21.75,21.75,13,21.75,21.75,26.588467,29.6182563,-23.14990147,100.4008688,10.297525,5.865244984,3.505663669,9.312385244,20.80734797,3096.353657,0.002128881,0.00012599,3096.355786,199.2459835,1.5924628,High
727,1000,21.5,21.5,14,21.5,21.5,26.28285244,29.27781657,-24.93066312,99.24683582,10.17916265,5.73118667,3.731935506,9.099537755,22.07208276,3053.179281,0.003277644,0.000193975,3053.182558,196.690941,1.597176636,High
727,1000,21.25,21.25,15,21.25,21.25,25.97723787,28.93737684,-26.71142478,98.09280285,10.06080029,5.598678163,3.952008115,8.88915093,23.29079198,3009.190214,0.004872134,0.000288339,3009.195086,194.0877106,1.601059295,High
727,1000,21,21,16,21,21,25.67162331,28.59693711,-28.49218643,96.93876987,9.942437936,5.467719462,4.165881495,8.68122477,24.46386566,2964.393048,0.007028257,0.000415941,2964.400076,191.4366891,1.604157143,High
727,1000,20.75,20.75,17,20.75,20.75,25.36600875,28.25649739,-30.27294808,95.7847369,9.824075579,5.338310569,4.373555647,8.475759274,25.59169386,2918.794373,0.009878977,0.000584649,2918.804252,188.7382745,1.606510533,High
727,1000,20.5,20.5,18,20.5,20.5,25.06039418,27.91605766,-32.05370973,94.63070392,9.705713223,5.210451483,4.575030571,8.272754443,26.67466661,2872.40078,0.013574897,0.000803378,2872.414354,185.9928657,1.608154863,High
727,1000,20.25,20.25,19,20.25,20.25,24.75477962,27.57561793,-33.83447138,93.47667095,9.587350867,5.084142204,4.770306266,8.072210277,27.71317394,2825.218858,0.018284686,0.001082109,2825.237143,183.2008628,1.609121397,High
727,1000,20,20,20,20,20,24.44916506,27.2351782,-35.61523303,92.32263798,9.46898851,4.959382732,4.959382732,7.874126775,28.70760592,2777.2552,0.024195345,0.001431909,2777.279395,180.3626668,1.609437912,High
727,1000,19.75,19.75,21,19.75,19.75,24.1435505,26.89473848,-37.39599469,91.168605,9.350626154,4.836173067,5.142259971,7.678503938,29.65835256,2728.516395,0.031512302,0.001864935,2728.547907,177.4786799,1.609129216,High
727,1000,19.5,19.5,22,19.5,19.5,23.83793593,26.55429875,-39.17675634,90.01457203,9.232263798,4.71451321,5.31893798,7.485341766,30.56580392,2679.009035,0.040459345,0.002394432,2679.049494,174.5493055,1.608217563,High
727,1000,19.25,19.25,23,19.25,19.25,23.53232137,26.21385902,-40.95751799,88.86053905,9.113901441,4.594403159,5.489416762,7.294640258,31.43035003,2628.739709,0.051278382,0.003034715,2628.790987,171.5749478,1.606723,High
727,1000,19,19,24,19,19,23.22670681,25.87341929,-42.73827964,87.70650608,8.995539085,4.475842916,5.653696315,7.106399415,32.25238095,2577.715008,0.064229029,0.00380115,2577.779237,168.5560124,1.604663643,High
727,1000,18.75,18.75,25,18.75,18.75,22.92109224,25.53297957,-44.51904129,86.5524731,8.877176728,4.35883248,5.811776639,6.920619236,33.03228669,2525.941523,0.079588023,0.004710113,2526.021111,165.4929055,1.602055915,High
727,1000,18.5,18.5,26,18.5,18.5,22.61547768,25.19253984,-46.29980294,85.39844013,8.758814372,4.24337185,5.963657736,6.737299722,33.77045732,2473.425846,0.097648471,0.005778952,2473.523494,162.3860347,1.598914744,High
727,1000,18.25,18.25,27,18.25,18.25,22.30986312,24.85210011,-48.0805646,84.24440715,8.640452016,4.129461028,6.109339603,6.556440873,34.46728287,2420.174565,0.118718921,0.007025926,2420.293284,159.2358081,1.595253724,High
727,1000,18,18,28,18,18,22.00424855,24.51166038,-49.86132625,83.09037418,8.522089659,4.017100013,6.248822243,6.378042688,35.12315337,2366.194272,0.143122262,0.008470144,2366.337394,156.042635,1.591085257,High
727,1000,17.75,17.75,29,17.75,17.75,21.69863399,24.17122065,-51.6420879,81.9363412,8.403727303,3.906288805,6.382105654,6.202105168,35.73845888,2311.491558,0.171194463,0.01013149,2311.662752,152.8069252,1.586420679,High
727,1000,17.5,17.5,30,17.5,17.5,21.39301943,23.83078093,-53.42284955,80.78230823,8.285364946,3.797027404,6.509189836,6.028628312,36.31358943,2256.073013,0.203283147,0.012030536,2256.276296,149.5290895,1.581270355,High
727,1000,17.25,17.25,31,17.25,17.25,21.08740486,23.4903412,-55.2036112,79.62827525,8.16700259,3.689315811,6.63007479,5.857612122,36.84893506,2199.945227,0.239745992,0.01418845,2200.184973,146.2095389,1.575643774,High
